action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24763447,[],CHEMBL5124418,Inhibition of Escherichia coli FabL assessed as measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CC[C@@H](N)C(=O)N3)oc2ccccc12.Cl,,,CHEMBL5120880,J Med Chem,2022,,,CHEMBL5190373,,CHEMBL5221942,,0,http://www.openphacts.org/units/Nanomolar,3863806,<,1,1,<,,IC50,nM,,10.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24763448,[],CHEMBL5124418,Inhibition of Escherichia coli FabL assessed as measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CC[C@@H](N)C(=O)C3)sc2ccccc12.Cl,,,CHEMBL5120880,J Med Chem,2022,,,CHEMBL5205550,,CHEMBL5222948,,0,http://www.openphacts.org/units/Nanomolar,3863805,<,1,1,<,,IC50,nM,,10.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24763449,[],CHEMBL5124418,Inhibition of Escherichia coli FabL assessed as measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CC[C@@H](N2CCCC2)C(=O)N3)oc2ccccc12,,,CHEMBL5120880,J Med Chem,2022,,,CHEMBL5200486,,CHEMBL5200486,,0,http://www.openphacts.org/units/Nanomolar,3863804,<,1,1,<,,IC50,nM,,10.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24763450,[],CHEMBL5124418,Inhibition of Escherichia coli FabL assessed as measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)NC[C@@H](N2C[C@@H](C)O[C@@H](C)C2)C(=O)N3)oc2ccccc12,,,CHEMBL5120880,J Med Chem,2022,,,CHEMBL5202156,,CHEMBL5202156,,0,http://www.openphacts.org/units/Nanomolar,3863799,<,1,1,<,,IC50,nM,,10.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24763451,[],CHEMBL5124418,Inhibition of Escherichia coli FabL assessed as measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc2c(N)cccc2c1CN(C)C(=O)/C=C/c1cnc2c(c1)CCC(N1CCCC1)C(=O)N2,,,CHEMBL5120880,J Med Chem,2022,,,CHEMBL5196531,,CHEMBL5196531,,0,http://www.openphacts.org/units/Nanomolar,3863798,<,1,1,<,,IC50,nM,,10.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994708,[],CHEMBL5231309,Inhibition of Escherichia coli FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(O)c(Oc2ccc(C(N)=O)cc2F)cc1F,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '24.68', 'le': '0.47', 'lle': '4.12', 'sei': '9.97'}",,CHEMBL2178284,,CHEMBL2178284,7.24,0,http://www.openphacts.org/units/Nanomolar,3908869,=,1,1,=,,IC50,nM,,58.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,nM,UO_0000065,,58.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994709,[],CHEMBL5231309,Inhibition of Escherichia coli FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2cn(Cc3ccc(C)cc3)cn2)cc1,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '18.65', 'le': '0.34', 'lle': '1.27', 'sei': '19.19'}",,CHEMBL65914,,CHEMBL65914,5.19,0,http://www.openphacts.org/units/Nanomolar,3908904,=,1,1,=,,IC50,nM,,6440.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,6.44
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994710,[],CHEMBL5231309,Inhibition of Escherichia coli FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2cnc(-c3ccsc3)c2)cc1,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '21.26', 'le': '0.41', 'lle': '1.44', 'sei': '30.34'}",,CHEMBL64645,,CHEMBL64645,5.41,0,http://www.openphacts.org/units/Nanomolar,3908905,=,1,1,=,,IC50,nM,,3920.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,3.92
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994711,[],CHEMBL5231309,Inhibition of Escherichia coli FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccn(Cc2cccc(Br)c2)cc1C(O)c1c(Cl)cccc1Cl,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '14.50', 'le': '0.35', 'lle': '1.32', 'sei': '15.08'}",,CHEMBL5268765,,CHEMBL5268765,6.37,0,http://www.openphacts.org/units/Nanomolar,3908888,=,1,1,=,,IC50,nM,,430.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.43
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994712,[],CHEMBL5231309,Inhibition of Escherichia coli FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cl)ccc1Oc1c[nH]c(COc2ccccc2)cc1=O,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '18.72', 'le': '0.36', 'lle': '1.69', 'sei': '12.47'}",,CHEMBL3623421,,CHEMBL3623421,6.40,0,http://www.openphacts.org/units/Nanomolar,3908890,=,1,1,=,,IC50,nM,,400.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994713,[],CHEMBL5231309,Inhibition of Escherichia coli FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cl)ccc1Oc1cn(C)c(COc2ccccc2)cc1=O,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '19.56', 'le': '0.38', 'lle': '2.24', 'sei': '17.20'}",,CHEMBL3623422,,CHEMBL3623422,6.96,0,http://www.openphacts.org/units/Nanomolar,3908891,=,1,1,=,,IC50,nM,,110.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.11
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994714,[],CHEMBL5231309,Inhibition of Escherichia coli FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cl)ccc1Oc1coc(/C=C/c2ccc[nH]2)cc1=O,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '20.91', 'le': '0.41', 'lle': '1.96', 'sei': '12.41'}",,CHEMBL3623402,,CHEMBL3623402,6.85,0,http://www.openphacts.org/units/Nanomolar,3908892,=,1,1,=,,IC50,nM,,140.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.14
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994797,[],CHEMBL5231345,Inhibition of Escherichia coli DH5alpha FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Cl)c1Cc1c(Cl)n(Cc2cccc(Cl)c2)ccc1=O,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '16.47', 'le': '0.35', 'lle': '0.71', 'sei': '29.40'}",,CHEMBL5274978,,CHEMBL5274978,6.47,0,http://www.openphacts.org/units/Nanomolar,3908884,=,1,1,=,,IC50,nM,,340.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.34
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994798,[],CHEMBL5231345,Inhibition of Escherichia coli DH5alpha FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Cl)c1Cc1c(Cl)n(Cc2cccs2)ccc1=O,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '17.56', 'le': '0.38', 'lle': '1.24', 'sei': '29.08'}",,CHEMBL5276897,,CHEMBL5276897,6.40,0,http://www.openphacts.org/units/Nanomolar,3908885,=,1,1,=,,IC50,nM,,400.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994799,[],CHEMBL5231345,Inhibition of Escherichia coli DH5alpha FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CC(=O)c2c(cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)CC6=O)c(O)cc(O)c3c2O)O1,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '11.08', 'le': '0.21', 'lle': '1.14', 'sei': '3.30'}",,CHEMBL463175,CEPHALOCHROMIN,CHEMBL463175,5.75,0,http://www.openphacts.org/units/Nanomolar,3908902,=,1,1,=,,IC50,nM,,1800.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,1.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994800,[],CHEMBL5231345,Inhibition of Escherichia coli DH5alpha FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(C)(C)C12C=C(O)C(=O)N3/C(=C/c4cnc[nH]4)C(=O)NC31N(OC)c1ccccc12,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '10.33', 'le': '0.19', 'lle': '2.13', 'sei': '4.04'}",,CHEMBL5277493,,CHEMBL5277493,4.48,0,http://www.openphacts.org/units/Nanomolar,3908920,=,1,1,=,,IC50,nM,,33200.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,33.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24994801,[],CHEMBL5231345,Inhibition of Escherichia coli DH5alpha FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(O)c(Oc2ccc(C(N)=O)cc2F)cc1F,,,CHEMBL5230110,Eur J Med Chem,2020,"{'bei': '24.68', 'le': '0.47', 'lle': '4.12', 'sei': '9.97'}",,CHEMBL2178284,,CHEMBL2178284,7.24,0,http://www.openphacts.org/units/Nanomolar,3908869,=,1,1,=,,IC50,nM,,58.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,nM,UO_0000065,,58.0
